104919789544261;Houston;Alabama;34.14259;-87.25812
110970792260960;Los Angeles;California;34.0564;-118.2445
104988496205804;Jack;Alabama;31.5941;-86.00528
107781612577756;Jefferson;Alabama;32.3867;-87.8981
104117886289931;Lineville;Alabama;33.3125;-85.7526
106917872672743;Jones;Alabama;32.58575;-86.89739
105570246143993;Lynn;Alabama;34.0407;-87.5408
112613032089507;Kellyton;Alabama;32.97507;-86.03598
109082795779420;Kellerman;Alabama;33.3406;-87.3047
107252819297349;Dell;Arkansas;35.856944444444;-90.04
104744086231068;Kent;Alabama;32.6189;-85.9486
112757905403477;Livingston;Alabama;32.587332;-88.188161
109789455706040;Lockhart;Alabama;31.011435;-86.350652
108297175871470;Knoxville;Alabama;33.01606;-87.78083
107125132652803;Laceys Spring;Alabama;34.53387;-86.59933
111312582226034;Lafayette;Alabama;32.8997;-85.4011
112887685388011;Margaret;Alabama;33.69112;-86.471
107914392563676;Kansas;Alabama;33.9032;-87.5567
109957342355457;Lapine;Alabama;31.96551;-86.28431
108550659166642;Leroy;Alabama;31.5044;-87.9847
106005179431672;Lexington;Alabama;34.966115;-87.372892
113579248655214;Lenox;Alabama;31.33597;-87.18445
108062182547728;Letohatchee;Alabama;32.1294;-86.4858
112399402104351;Maplesville;Alabama;32.7819;-86.8755
108283569193589;Malvern;Alabama;31.144;-85.5234
109434952407826;Lanett;Alabama;32.8634;-85.1997
114003598610453;Lillian;Alabama;30.4141;-87.44821
109477282411643;Linden;Alabama;32.301111111111;-87.792777777778
108242572530612;Louisville;Alabama;31.7803;-85.5574
105560482810163;Lester;Alabama;34.9843;-87.1479
108402442516896;Lisman;Alabama;32.1722;-88.2894
109551559063656;Leesburg;Alabama;34.1826;-85.769
100242596684362;Logan;Alabama;34.13737;-87.0065
109794639039833;Kennedy;Alabama;33.580683;-87.98383
112929638724392;Megargel;Alabama;31.3797;-87.4283
112072192141805;Jemison;Alabama;32.958831;-86.743567
108208139201295;Kinston;Alabama;31.220503;-86.170782
104025356301576;Magnolia;Alabama;32.1356;-87.6681
105529366146976;Leighton;Alabama;34.699642;-87.530699
107889505906173;Mecca;Indiana;39.7263;-87.3315
107756329247868;Locust Fork;Alabama;33.8965;-86.6306
104675276237418;Joppa;Alabama;34.30155;-86.55018
106096246087748;Jackson;Alabama;31.5217;-87.8911
107908845904553;Loxley;Alabama;30.6235;-87.7547
104918782879042;Jachin;Alabama;32.22;-88.1659
103994752970257;Marion Junction;Alabama;32.44004;-87.23448
108888845799225;Maylene;Alabama;33.2033;-86.8617
109410285749674;Melvin;Alabama;31.92903;-88.45741
112258728786641;Langston;Alabama;34.5348;-86.0822
113243432025126;Mexia;Alabama;31.50437;-87.39617
107727615917476;Jasper;Alabama;33.8423;-87.2772
104110849625144;Newbern;Alabama;32.5948;-87.5354
108164682541239;Orange Beach;Alabama;30.2915;-87.562
104041636300666;Minter;Alabama;32.07813;-86.99472
105590512809170;Piedmont;Alabama;33.926;-85.6131
107812802575461;Oneonta;Alabama;33.942222222222;-86.478888888889
108052865889760;Montevallo;Alabama;33.1049;-86.8628
103118516394623;Montrose;Alabama;30.5656;-87.9017
104074159628135;Pike Road;Alabama;32.2697;-86.1402
107854372570933;Northport;Alabama;33.2539;-87.5924
106056249425909;Owens Cross Roads;Alabama;34.5861;-86.4586
108127285874003;Morvin;Alabama;31.9856;-87.9933
108007799227719;New Hope;Alabama;34.5382;-86.4121
103149039725728;Mount Meigs;Alabama;32.3625;-86.1019
108542572503614;Newton;Alabama;31.3445;-85.5927
109119705783221;Perdido;Alabama;31.00835;-87.62761
109019795786174;Muscadine;Alabama;33.73103;-85.38614
108704179153666;Ozark;Alabama;31.4482;-85.642
107938119229194;Needham;Alabama;31.986338;-88.338795
105545112812163;Oak Hill;Alabama;33.585;-85.8144
112880288726473;Nanafalia;Alabama;32.1128;-87.9881
112385652112251;Ohatchee;Alabama;33.803;-86.0366
108922332461313;New Castle;Alabama;33.6489;-86.7686
109721559054870;Moundville;Alabama;32.9985;-87.626
108467935843557;Phil Campbell;Alabama;34.3515;-87.7074
113728715309475;Peterman;Alabama;31.5844;-87.2594
109655265726601;Munford;Alabama;33.5335;-85.9542
103139623059407;Normal;Alabama;34.7889;-86.5719
109458842405116;Mulga;Alabama;33.5536;-86.9754
112239295455577;Pinckard;Alabama;31.312803;-85.545713
108339559186840;Moulton;Alabama;34.4823;-87.2856
113691248641670;Opp;Alabama;31.2831;-86.2547
107864495902786;Pine Apple;Alabama;31.8679;-86.9876
104129119623782;Pelham;Alabama;33.3046;-86.7846
113395685340762;Mount Vernon;Alabama;31.0932;-88.0112
107906675905496;Montgomery;Alabama;32.3615;-86.2791
112419795437679;Pell City;Alabama;33.5709;-86.2738
104969952872745;Millerville;Alabama;33.19147;-85.92615
108462902509685;Palmerdale;Alabama;33.7386;-86.6461
112481615435078;Natural Bridge;Alabama;34.0917;-87.6045
103756939662883;Phenix City;Alabama;32.4712;-85.006
112627045420277;Oxford;Alabama;33.5971;-85.8389
106875939343952;Pansey;Alabama;31.15342;-85.17705
111812472164830;Muscle Shoals;Alabama;34.7508;-87.6503
112492458766347;Moody;Alabama;33.5925;-86.4964
103145566392131;Pennington;Alabama;32.2037;-88.0525
112425125436127;Oakman;Alabama;33.7136;-87.3861
105476959486355;Perdue Hill;Alabama;31.5139;-87.4933
108191342536501;Perote;Alabama;31.9448;-85.6958
110304042322609;Peterson;Alabama;33.2325;-87.4236
108583902495667;Panola;Alabama;32.95064;-88.26902
109435089075624;Millport;Alabama;33.560277777778;-88.080277777778
111753635503805;Mount Olive;Alabama;33.6842;-86.8751
103093833064247;Newville;Alabama;31.4218;-85.3364
111915342157687;Myrtlewood;Alabama;32.247254;-87.947141
108157952544945;Satsuma;Alabama;30.8545;-88.0544
105607322805430;Stockton;Alabama;30.99481;-87.85783
110477698978680;Pittsview;Alabama;32.18865;-85.1647
104068706295871;Plantersville;Alabama;32.657;-86.924
112275592121586;Spanish Fort;Alabama;30.67513;-87.87319
108071235886924;Riverside;Alabama;33.6145;-86.2007
104943999542615;Princeton;Alabama;34.84088;-86.24292
109148072446754;Quinton;Alabama;33.67216;-87.06741
103735559665224;Reform;Alabama;33.380835;-88.015022
109110012442481;Pine Level;Alabama;32.0678;-86.0597
109055209122519;Ralph;Alabama;33.04253;-87.76854
114339355242806;Ramer;Alabama;32.05044;-86.22106
109636899054190;Shorter;Alabama;32.4014;-85.9433
109578815732825;Range;Alabama;31.3125;-87.2356
108259402532390;Rutledge;Alabama;31.7331;-86.3096
112823662065299;Stapleton;Alabama;30.74267;-87.79498
100245693350663;Remlap;Alabama;33.81266;-86.60344
104325586274377;Spring Garden;Alabama;33.9728;-85.5539
104095322959731;Stevenson;Alabama;34.8694;-85.8318
108009702561307;Semmes;Alabama;30.77886;-88.25884
109295395756188;Pleasant Grove;Alabama;33.4924;-86.9729
112866102060836;Rockford;Alabama;32.888181;-86.219575
103723559666936;Safford;Alabama;32.2878;-87.3714
112201182125184;Saginaw;Alabama;33.2161;-86.7919
114984341847762;Saint Elmo;Alabama;30.5033;-88.2542
110622592296587;Saint Stephens;Alabama;31.5403;-88.0553
111531425530421;Salem;Alabama;32.5967;-85.2386
112966982052511;Samantha;Alabama;33.4222;-87.6053
103122333061624;Scottsboro;Alabama;34.6514;-86.0426
103112039729152;Sardis;Alabama;32.2875;-86.9858
104029876300800;Roanoke;Alabama;33.1488;-85.3698
113425575336825;Sawyerville;Alabama;32.75111;-87.73126
108813122474995;Sayre;Alabama;33.7122;-86.9744
105603609472198;Robertsdale;Alabama;30.554454;-87.705566
104678169570589;Seale;Alabama;32.32836;-85.16855
106553449377626;Shannon;Alabama;33.4053;-86.8719
105346052831765;Pinson;Alabama;33.6863;-86.6819
112412965436601;Section;Alabama;34.578155;-85.988114
112362872110307;Repton;Alabama;31.408991;-87.239326
